Date,Product Type,Marketplace,Cancelled,Returned,Sold,Royalty,Sold Types,Sold Sizes,Sold Colors,Front/Back Print
2/25/2024,HOODIE,GB,0,0,1,3.43,Unisex: 1,Medium: 1,Black: 1,back
2/25/2024,HOODIE,DE,0,0,1,3.22,Unisex: 1,Small: 1,Black: 1,front
2/25/2024,PhoneCase,US,0,0,2,7.18,Phone Case Apple Iphone: 2,"13: 1,14: 1",Phone Case Apple Iphone: 2,front
2/25/2024,SHIRT,US,0,0,6,20.46,"Men: 4,Women: 2","Medium: 2,Xs: 1,2xl: 2,Small: 1","Red: 2,Pink: 2,Asphalt: 2",front
2/25/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,11:01,Phone Case Apple Iphone: 1,front
2/25/2024,SHIRT,GB,0,0,1,3.25,Men: 1,3xl: 1,Black: 1,back
2/25/2024,HOODIE,US,0,0,1,3.57,Unisex: 1,Medium: 1,Black: 1,front
2/25/2024,HOODIE,DE,0,0,1,3.22,Unisex: 1,Small: 1,Royal: 1,front
2/25/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,11:01,Phone Case Apple Iphone: 1,front
2/25/2024,HOODIE,JP,0,0,1,600,Unisex: 1,Medium: 1,Black: 1,front
2/25/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,15:01,Phone Case Apple Iphone: 1,front
2/25/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
2/25/2024,PhoneCase,US,1,0,2,2.19,Phone Case Apple Iphone: 1,"12: 1,14: 0",Phone Case Apple Iphone: 1,front
2/25/2024,HOODIE,US,0,0,1,4.29,Unisex: 1,2xl: 1,Black: 1,front
2/25/2024,HOODIE,US,0,0,1,3.57,Unisex: 1,Small: 1,Royal: 1,front
2/25/2024,HOODIE,US,0,0,1,2.13,Unisex: 1,Small: 1,Black: 1,front
2/25/2024,HOODIE,DE,0,0,1,3.22,Unisex: 1,Large: 1,Black: 1,back
2/25/2024,PREMIUM,US,0,0,1,3.73,Men: 1,2xl: 1,Black: 1,front
2/24/2024,SHIRT,US,0,1,0,-3.41,Men: 0,2xl: 0,Purple: 0,front
2/24/2024,PREMIUM,US,0,0,1,3.73,Kids: 1,10:01,Black: 1,front
2/24/2024,HOODIE,US,0,0,1,5.01,Unisex: 1,Small: 1,Black: 1,front
2/24/2024,SHIRT,IT,0,0,1,2.09,Women: 1,Large: 1,Black: 1,front
2/24/2024,SHIRT,US,0,0,1,3.41,Men: 1,2xl: 1,Navy: 1,front
2/24/2024,HOODIE,US,0,0,1,3.57,Unisex: 1,Large: 1,Black: 1,front
2/24/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
2/24/2024,SHIRT,US,0,0,1,3.41,Kids: 1,10:01,Black: 1,front
2/24/2024,SHIRT,US,0,1,3,6.82,Men: 3,"Small: 1,3xl: 0,Large: 1,Medium: 1","White: 1,Slate: 0,Asphalt: 2",front
2/24/2024,HOODIE,US,0,0,3,10.71,Unisex: 3,"Medium: 1,Small: 1,Large: 1",Black: 3,front
2/24/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,15:01,Phone Case Apple Iphone: 1,front
2/24/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
2/24/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
2/24/2024,PhoneCase,US,0,0,3,6.57,Phone Case Apple Iphone: 3,"13: 2,15: 1",Phone Case Apple Iphone: 3,front
2/24/2024,PhoneCase,US,1,0,2,2.19,Phone Case Apple Iphone: 1,15:01,Phone Case Apple Iphone: 1,front
2/24/2024,HOODIE,GB,0,0,1,4.07,Unisex: 1,Medium: 1,Black: 1,front
2/23/2024,SHIRT,US,0,0,1,4.89,Men: 1,Xl: 1,Asphalt: 1,front
2/23/2024,HOODIE,US,0,0,2,10.02,Unisex: 2,"Medium: 1,Small: 1",Black: 2,front
2/23/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
2/23/2024,SHIRT,US,0,0,2,6.82,"Women: 1,Men: 1","Medium: 1,2xl: 1",White: 2,front
2/23/2024,SHIRT,DE,0,0,1,3.33,Men: 1,2xl: 1,Asphalt: 1,front
2/23/2024,SHIRT,US,0,0,3,10.23,Men: 3,"Large: 1,Small: 1,Medium: 1","White: 2,Asphalt: 1",front
2/23/2024,SHIRT,US,1,0,1,0,Men: 0,2xl: 0,Black: 0,front
2/23/2024,HOODIE,US,0,0,2,7.14,Unisex: 2,"Medium: 1,Small: 1",Black: 2,front
2/23/2024,SHIRT,IT,0,0,1,2.09,Men: 1,Medium: 1,Black: 1,front
2/23/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
2/23/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
2/23/2024,PhoneCase,US,0,0,2,7.18,Phone Case Apple Iphone: 2,"12: 1,13: 1",Phone Case Apple Iphone: 2,front
2/23/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,11:01,Phone Case Apple Iphone: 1,front
2/23/2024,HOODIE,US,0,0,2,8.58,Unisex: 2,"Large: 1,2xl: 1","Navy: 1,Black: 1",front
2/23/2024,SHIRT,US,0,0,1,3.41,Men: 1,2xl: 1,Black: 1,back
2/22/2024,HOODIE,US,0,1,0,-4.29,Unisex: 0,Large: 0,Black: 0,front
2/22/2024,HOODIE,US,0,0,1,5.01,Unisex: 1,Xl: 1,Black: 1,front
2/22/2024,SHIRT,US,0,0,1,3.41,Kids: 1,8:01,Black: 1,front
2/22/2024,PhoneCase,US,0,1,0,-2.19,Phone Case Apple Iphone: 0,13:00,Phone Case Apple Iphone: 0,front
2/22/2024,SHIRT,US,0,0,1,3.41,Women: 1,Large: 1,Royal: 1,front
2/22/2024,HOODIE,US,0,0,1,3.57,Unisex: 1,Xl: 1,Navy: 1,front
2/22/2024,SHIRT,DE,0,0,1,3.33,Men: 1,Xl: 1,Asphalt: 1,front
2/22/2024,SHIRT,US,0,0,5,17.05,Men: 5,"Medium: 1,Small: 2,Large: 1,3xl: 1","Royal: 1,Asphalt: 4",front
2/22/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
2/22/2024,HOODIE,US,0,0,1,3.57,Unisex: 1,Large: 1,Black: 1,front
2/22/2024,HOODIE,US,0,0,1,4.29,Unisex: 1,Large: 1,Black: 1,front
2/22/2024,SHIRT,DE,0,0,1,3.33,Kids: 1,12:01,Black: 1,front
2/22/2024,SHIRT,ES,0,0,1,3.01,Men: 1,Small: 1,Asphalt: 1,front
2/21/2024,SHIRT,US,0,0,1,4.89,Men: 1,Large: 1,Black: 1,front
2/21/2024,SHIRT,US,1,0,2,3.41,Men: 1,Medium: 1,Olive: 1,front
2/21/2024,HOODIE,US,1,0,2,5.01,Unisex: 1,Large: 1,Black: 1,front
2/21/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
2/21/2024,HOODIE,US,0,0,1,4.29,Unisex: 1,Medium: 1,Black: 1,front
2/21/2024,SHIRT,US,0,2,1,-3.41,Women: 1,"Medium: 0,Large: 1","Royal: 1,Black: 0",front
2/21/2024,SHIRT,DE,0,0,2,6.66,"Men: 1,Kids: 1","8: 1,Large: 1",Asphalt: 2,front
2/21/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
2/21/2024,SHIRT,US,0,0,6,20.46,"Men: 4,Women: 1,Kids: 1","6: 1,Large: 3,2xl: 1,Medium: 1","Slate: 2,White: 2,Asphalt: 2",front
2/21/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
2/21/2024,SHIRT,GB,0,0,1,3.25,Men: 1,Xl: 1,Black: 1,back
2/21/2024,HOODIE,US,0,0,2,7.14,Unisex: 2,"Medium: 1,Large: 1",Black: 2,front
2/21/2024,PhoneCase,US,0,0,2,4.38,Phone Case Apple Iphone: 2,"13: 1,15: 1",Phone Case Apple Iphone: 2,front
2/21/2024,HOODIE,US,1,0,2,4.29,Unisex: 1,Large: 1,Black: 1,front
2/21/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
2/21/2024,SWEATSHIRT,GB,0,0,1,3.15,Unisex: 1,Xl: 1,Black: 1,front
2/21/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
2/21/2024,SHIRT,IT,0,0,1,2.09,Men: 1,Large: 1,Black: 1,front
2/20/2024,POP_SOCKET,DE,0,0,1,1.88,Popsockets Grip: 1,Popsockets Grip: 1,Black: 1,front
2/20/2024,HOODIE,US,1,0,1,0,Unisex: 0,Large: 0,Black: 0,front
2/20/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,11:01,Phone Case Apple Iphone: 1,front
2/20/2024,SHIRT,DE,0,0,1,3.33,Kids: 1,12:01,Asphalt: 1,front
2/20/2024,ZIP_HOODIE,ES,0,0,1,3.59,Unisex: 1,Medium: 1,Black: 1,front
2/20/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
2/20/2024,SHIRT,US,0,0,2,6.82,Men: 2,"Small: 1,Xl: 1","Asphalt: 1,Olive: 1",front
2/20/2024,ZIP_HOODIE,GB,0,0,1,3.62,Unisex: 1,Large: 1,Black: 1,front
2/20/2024,HOODIE,US,0,0,1,3.57,Unisex: 1,Medium: 1,Black: 1,front
2/20/2024,HOODIE,DE,0,0,1,5.03,Unisex: 1,Xl: 1,Black: 1,front
2/20/2024,HOODIE,US,0,0,1,4.29,Unisex: 1,Large: 1,Black: 1,front
2/20/2024,PhoneCase,US,0,0,2,4.38,Phone Case Apple Iphone: 2,"14: 1,15: 1",Phone Case Apple Iphone: 2,front
2/20/2024,HOODIE,US,0,0,1,4.29,Unisex: 1,Xl: 1,Black: 1,front
2/20/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,11:01,Phone Case Apple Iphone: 1,front
2/20/2024,HOODIE,US,0,0,1,4.29,Unisex: 1,Medium: 1,Black: 1,front
2/20/2024,HOODIE,US,0,0,1,2.13,Unisex: 1,Medium: 1,Black: 1,front
2/19/2024,SHIRT,US,0,0,1,4.89,Women: 1,Medium: 1,Black: 1,front
2/19/2024,HOODIE,US,0,0,2,7.14,Unisex: 2,"Xl: 1,Large: 1",Black: 2,front
2/19/2024,HOODIE,GB,0,0,1,3.43,Unisex: 1,2xl: 1,Black: 1,back
2/19/2024,HOODIE,FR,0,1,0,-3.93,Unisex: 0,Small: 0,Black: 0,front
2/19/2024,SHIRT,US,0,0,4,13.64,Women: 4,"Medium: 3,Large: 1","Royal: 3,Black: 1",front
2/19/2024,SHIRT,GB,0,0,1,3.25,Men: 1,3xl: 1,Black: 1,front
2/19/2024,SHIRT,DE,0,1,0,-3.33,Men: 0,Large: 0,White: 0,front
2/19/2024,ZIP_HOODIE,ES,0,0,1,3.59,Unisex: 1,Large: 1,Black: 1,front
2/19/2024,SHIRT,US,0,0,1,3.41,Men: 1,Large: 1,Navy: 1,front
2/19/2024,HOODIE,US,0,0,1,3.57,Unisex: 1,Medium: 1,Black: 1,front
2/19/2024,SHIRT,US,0,1,0,-3.41,Women: 0,Small: 0,Asphalt: 0,front
2/19/2024,PhoneCase,US,0,0,2,4.38,Phone Case Apple Iphone: 2,11:02,Phone Case Apple Iphone: 2,front
2/19/2024,PhoneCase,US,0,0,2,7.18,Phone Case Apple Iphone: 2,"7: 1,Xr: 1",Phone Case Apple Iphone: 2,front
2/19/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
2/19/2024,HOODIE,US,0,0,1,4.29,Unisex: 1,Large: 1,Black: 1,front
2/19/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,15:01,Phone Case Apple Iphone: 1,front
2/19/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,15:01,Phone Case Apple Iphone: 1,front
2/19/2024,SHIRT,ES,0,0,1,3.01,Men: 1,Large: 1,White: 1,front
2/19/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,11:01,Phone Case Apple Iphone: 1,front
2/18/2024,SHIRT,US,0,0,2,6.82,Men: 2,"2xl: 1,Xl: 1",Purple: 2,front
2/18/2024,HOODIE,US,0,0,1,3.57,Unisex: 1,Large: 1,Black: 1,front
2/18/2024,VNECK,US,0,0,1,2.1,Women: 1,Xl: 1,Black: 1,front
2/18/2024,PhoneCase,US,1,0,1,0,Phone Case Apple Iphone: 0,14:00,Phone Case Apple Iphone: 0,front
2/18/2024,PhoneCase,US,1,0,1,0,Phone Case Apple Iphone: 0,14:00,Phone Case Apple Iphone: 0,front
2/18/2024,SHIRT,GB,0,0,1,5.49,Kids: 1,10:01,Black: 1,front
2/18/2024,SHIRT,DE,0,0,1,3.33,Men: 1,3xl: 1,Royal: 1,front
2/18/2024,ZIP_HOODIE,ES,0,0,1,3.59,Unisex: 1,Small: 1,Black: 1,front
2/18/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
2/18/2024,HOODIE,US,0,0,1,4.29,Unisex: 1,Large: 1,Black: 1,front
2/18/2024,SHIRT,US,0,0,3,10.23,Men: 3,"Large: 1,Small: 1,Medium: 1","Slate: 2,Purple: 1",front
2/18/2024,HOODIE,US,0,0,3,10.71,Unisex: 3,"Small: 1,Medium: 2","Royal: 1,Black: 2",front
2/18/2024,SHIRT,US,0,0,1,3.41,Women: 1,Medium: 1,Black: 1,front
2/18/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,7:01,Phone Case Apple Iphone: 1,front
2/18/2024,ZIP_HOODIE,FR,0,0,1,2.98,Unisex: 1,Xl: 1,Navy: 1,front
2/18/2024,HOODIE,US,0,0,1,4.29,Unisex: 1,Medium: 1,Black: 1,front
2/18/2024,PhoneCase,US,0,0,2,7.18,Phone Case Apple Iphone: 2,"12: 1,13: 1",Phone Case Apple Iphone: 2,front
2/18/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,11:01,Phone Case Apple Iphone: 1,front
2/18/2024,SHIRT,FR,0,0,1,3.43,Men: 1,Large: 1,White: 1,front
2/17/2024,HOODIE,US,0,0,1,5.01,Unisex: 1,Large: 1,Black: 1,front
2/17/2024,SHIRT,US,0,0,1,3.41,Men: 1,2xl: 1,Black: 1,front
2/17/2024,SHIRT,US,0,0,1,3.41,Women: 1,Medium: 1,Royal: 1,front
2/17/2024,ZIP_HOODIE,ES,0,0,1,3.59,Unisex: 1,Xl: 1,Black: 1,front
2/17/2024,SHIRT,US,0,0,2,6.82,Men: 2,"3xl: 1,Medium: 1","Slate: 1,Asphalt: 1",front
2/17/2024,SHIRT,US,0,0,1,3.41,Men: 1,Xl: 1,Brown: 1,front
2/17/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,15:01,Phone Case Apple Iphone: 1,front
2/17/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
2/17/2024,SHIRT,ES,0,0,1,3.01,Men: 1,Xl: 1,White: 1,front
2/17/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
2/17/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
2/17/2024,HOODIE,US,0,0,1,3.57,Unisex: 1,Medium: 1,Royal: 1,front
2/17/2024,SHIRT,US,0,0,1,3.41,Men: 1,2xl: 1,Olive: 1,front
2/17/2024,HOODIE,DE,0,0,1,3.22,Unisex: 1,Large: 1,Black: 1,back
2/17/2024,SHIRT,DE,0,0,1,3.33,Men: 1,Xl: 1,Black: 1,back
2/16/2024,SHIRT,US,0,0,2,6.82,Men: 2,"Large: 1,Xl: 1",Purple: 2,front
2/16/2024,POP_SOCKET,US,0,0,1,2.1,Popsockets Grip: 1,Popsockets Grip: 1,Black: 1,front
2/16/2024,SHIRT,US,0,1,0,-3.41,Kids: 0,6:00,Asphalt: 0,front
2/16/2024,HOODIE,GB,0,0,1,4.07,Unisex: 1,Small: 1,Black: 1,front
2/16/2024,PhoneCase,US,0,1,0,-2.19,Phone Case Apple Iphone: 0,13:00,Phone Case Apple Iphone: 0,front
2/16/2024,SHIRT,GB,0,0,1,3.25,Women: 1,Medium: 1,Black: 1,front
2/16/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
2/16/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
2/16/2024,HOODIE,US,1,0,2,4.29,Unisex: 1,"Medium: 1,Large: 0",Black: 1,front
2/16/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,11:01,Phone Case Apple Iphone: 1,front
2/16/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,11:01,Phone Case Apple Iphone: 1,front
2/16/2024,HOODIE,US,0,0,1,3.57,Unisex: 1,Xl: 1,Royal: 1,front
2/15/2024,SHIRT,US,1,0,1,0,Men: 0,Large: 0,Black: 0,front
2/15/2024,HOODIE,US,0,0,1,3.57,Unisex: 1,Small: 1,Black: 1,front
2/15/2024,HOODIE,US,0,0,1,4.29,Unisex: 1,Large: 1,Black: 1,front
2/15/2024,SHIRT,US,0,0,1,3.41,Men: 1,Medium: 1,Black: 1,front
2/15/2024,PhoneCase,US,1,0,1,0,Phone Case Apple Iphone: 0,15:00,Phone Case Apple Iphone: 0,front
2/15/2024,ZIP_HOODIE,ES,0,0,1,3.59,Unisex: 1,Medium: 1,Black: 1,front
2/15/2024,POP_SOCKET,US,0,0,1,2.1,Popsockets Grip: 1,Popsockets Grip: 1,Black: 1,front
2/15/2024,SHIRT,US,0,0,3,10.23,"Kids: 2,Men: 1","8: 2,Medium: 1","Asphalt: 2,Red: 1",front
2/15/2024,HOODIE,US,0,0,3,10.71,Unisex: 3,"Small: 1,Large: 1,Medium: 1","Black: 2,Royal: 1",front
2/15/2024,SHIRT,US,0,0,1,3.41,Men: 1,Small: 1,White: 1,front
2/15/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
2/15/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
2/15/2024,ZIP_HOODIE,FR,0,0,1,2.98,Unisex: 1,Small: 1,Black: 1,front
2/15/2024,SHIRT,ES,0,0,1,3.01,Men: 1,Large: 1,Asphalt: 1,front
2/15/2024,HOODIE,US,0,0,1,4.29,Unisex: 1,Small: 1,Black: 1,front
2/15/2024,SHIRT,FR,0,0,1,3.43,Men: 1,Small: 1,Black: 1,front
2/14/2024,PhoneCase,US,3,0,3,0,Phone Case Apple Iphone: 0,"13: 0,14: 0",Phone Case Apple Iphone: 0,front
2/14/2024,SHIRT,US,0,0,1,3.41,Men: 1,Large: 1,Navy: 1,front
2/14/2024,HOODIE,FR,0,0,1,3.6,Unisex: 1,Xl: 1,Black: 1,front
2/14/2024,HOODIE,GB,0,0,1,3.43,Unisex: 1,Medium: 1,Navy: 1,front
2/14/2024,SHIRT,US,0,0,1,3.41,Men: 1,Medium: 1,Black: 1,front
2/14/2024,SHIRT,DE,0,0,2,6.66,"Men: 1,Women: 1","Large: 1,Medium: 1",White: 2,front
2/14/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
2/14/2024,SHIRT,US,0,1,1,0,Men: 1,Xl: 1,"Asphalt: 1,Red: 0",front
2/14/2024,SHIRT,GB,0,0,1,3.25,Men: 1,3xl: 1,Black: 1,back
2/14/2024,HOODIE,US,0,0,3,10.71,Unisex: 3,"Large: 2,Medium: 1","Black: 1,Royal: 2",front
2/14/2024,PhoneCase,US,0,1,2,3.59,Phone Case Apple Iphone: 2,13:02,Phone Case Apple Iphone: 2,front
2/14/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
2/14/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
2/14/2024,HOODIE,US,0,0,1,4.29,Unisex: 1,Xl: 1,Black: 1,front
2/13/2024,SHIRT,US,0,0,4,13.64,"Men: 3,Women: 1","Large: 2,Xs: 1,Xl: 1","Asphalt: 3,White: 1",front
2/13/2024,SHIRT,US,0,0,2,6.82,Men: 2,"2xl: 1,Large: 1","Black: 1,Asphalt: 1",front
2/13/2024,TANK_TOP,US,0,1,0,-0.55,Men: 0,Xl: 0,Black: 0,front
2/13/2024,HOODIE,US,0,0,3,10.71,Unisex: 3,"2xl: 2,Large: 1",Black: 3,front
2/13/2024,SHIRT,US,0,0,1,3.41,Men: 1,Medium: 1,Navy: 1,front
2/13/2024,HOODIE,US,0,0,2,10.02,Unisex: 2,"Medium: 1,2xl: 1",Black: 2,front
2/13/2024,PhoneCase,US,0,0,2,4.38,Phone Case Apple Iphone: 2,13:02,Phone Case Apple Iphone: 2,front
2/13/2024,ZIP_HOODIE,FR,0,0,1,2.98,Unisex: 1,Small: 1,Black: 1,front
2/13/2024,ZIP_HOODIE,FR,0,0,1,2.98,Unisex: 1,Small: 1,Navy: 1,front
2/13/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
2/13/2024,PhoneCase,US,0,0,3,10.77,Phone Case Apple Iphone: 3,"12: 1,14: 2",Phone Case Apple Iphone: 3,front
2/13/2024,SHIRT,DE,0,0,1,3.33,Men: 1,Large: 1,White: 1,front
2/12/2024,HOODIE,US,0,0,1,5.01,Unisex: 1,Large: 1,Black: 1,front
2/12/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
2/12/2024,SHIRT,US,0,0,1,3.41,Women: 1,Xl: 1,Lemon: 1,front
2/12/2024,HOODIE,US,0,0,1,4.29,Unisex: 1,Large: 1,Black: 1,front
2/12/2024,SHIRT,DE,0,0,1,3.33,Men: 1,Large: 1,White: 1,front
2/12/2024,SHIRT,GB,0,0,1,3.25,Men: 1,Large: 1,White: 1,front
2/12/2024,SHIRT,US,0,0,1,2.67,Men: 1,Small: 1,Asphalt: 1,front
2/12/2024,SHIRT,US,0,0,1,3.41,Men: 1,Large: 1,Asphalt: 1,front
2/12/2024,HOODIE,US,1,0,4,10.71,Unisex: 3,"Small: 1,Large: 1,Medium: 1","Royal: 1,Black: 2",front
2/12/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
2/12/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,15:01,Phone Case Apple Iphone: 1,front
2/12/2024,PhoneCase,US,0,1,0,-2.19,Phone Case Apple Iphone: 0,15:00,Phone Case Apple Iphone: 0,front
2/12/2024,ZIP_HOODIE,FR,0,0,1,2.98,Unisex: 1,Xl: 1,Black: 1,front
2/12/2024,PhoneCase,US,0,0,2,7.18,Phone Case Apple Iphone: 2,13:02,Phone Case Apple Iphone: 2,front
2/12/2024,HOODIE,US,0,0,1,4.29,Unisex: 1,Large: 1,Black: 1,front
2/12/2024,HOODIE,US,0,0,1,3.57,Unisex: 1,Medium: 1,Royal: 1,front
2/11/2024,SHIRT,ES,0,0,2,6.02,Men: 2,"Medium: 1,2xl: 1",Black: 2,front
2/11/2024,HOODIE,GB,0,0,1,3.43,Unisex: 1,2xl: 1,Heather Grey: 1,front
2/11/2024,HOODIE,US,0,0,2,8.58,Unisex: 2,"Xl: 1,Medium: 1","Black: 1,Navy: 1",front
2/11/2024,HOODIE,US,0,0,2,10.02,Unisex: 2,"Medium: 1,Large: 1",Black: 2,front
2/11/2024,SHIRT,FR,0,0,3,10.29,Men: 3,"Medium: 1,Small: 2",Black: 3,front
2/11/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
2/11/2024,SHIRT,DE,0,0,1,3.02,Men: 1,2xl: 1,Black: 1,front
2/11/2024,SHIRT,GB,0,0,1,3.25,Men: 1,Medium: 1,Black: 1,front
2/11/2024,HOODIE,FR,0,0,1,3.6,Unisex: 1,Large: 1,Black: 1,front
2/11/2024,SHIRT,US,1,0,9,27.28,"Men: 4,Kids: 3,Women: 1","3: 1,6: 1,8: 1,Medium: 1,Small: 2,Large: 1,3xl: 1","Slate: 2,Olive: 2,Asphalt: 4",front
2/11/2024,HOODIE,US,0,0,1,3.57,Unisex: 1,Large: 1,Black: 1,front
2/11/2024,HOODIE,US,2,0,5,10.71,Unisex: 3,"Medium: 1,Xl: 1,Small: 0,Large: 1",Black: 3,front
2/11/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
2/11/2024,PhoneCase,US,0,0,3,6.57,Phone Case Apple Iphone: 3,"7: 1,13: 1,14: 1",Phone Case Apple Iphone: 3,front
2/11/2024,HOODIE,GB,0,0,1,3.43,Unisex: 1,Xl: 1,Navy: 1,front
2/11/2024,ZIP_HOODIE,FR,0,0,2,5.96,Unisex: 2,Small: 2,Black: 2,front
2/11/2024,SHIRT,ES,0,0,1,3.01,Men: 1,Medium: 1,Red: 1,front
2/11/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
2/11/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
2/10/2024,HOODIE,US,0,0,1,5.01,Unisex: 1,Small: 1,Black: 1,front
2/10/2024,PhoneCase,US,1,0,3,4.38,Phone Case Apple Iphone: 2,"12: 0,13: 1,15: 1",Phone Case Apple Iphone: 2,front
2/10/2024,SHIRT,DE,0,0,2,6.66,"Kids: 1,Men: 1","12: 1,Medium: 1","White: 1,Slate: 1",front
2/10/2024,SHIRT,US,0,0,3,10.23,Men: 3,"Large: 2,Xl: 1","Olive: 1,Asphalt: 2",front
2/10/2024,HOODIE,US,0,0,5,17.85,Unisex: 5,"Medium: 1,Xl: 1,Small: 2,Large: 1",Black: 5,front
2/10/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
2/10/2024,HOODIE,US,0,0,1,0.68,Unisex: 1,Large: 1,Black: 1,front
2/10/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
2/10/2024,ZIP_HOODIE,FR,0,0,1,2.98,Unisex: 1,Small: 1,Black: 1,front
2/10/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,15:01,Phone Case Apple Iphone: 1,front
